Plot Title: Manz. Office,,,,,,
#,"Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20102572, SEN S/N: 20102572)",Coupler Detached (LGR S/N: 20102572),Coupler Attached (LGR S/N: 20102572),Host Connected (LGR S/N: 20102572),End Of File (LGR S/N: 20102572)
549,07/10/23 12:17:01 AM,136.652,,,,
550,07/10/23 12:20:33 AM,136.906,,,,
551,07/10/23 12:23:56 AM,137.16,,,,
552,07/10/23 12:28:26 AM,137.414,,,,
553,07/10/23 12:32:34 AM,137.668,,,,
554,07/10/23 12:36:05 AM,137.922,,,,
555,07/10/23 12:41:19 AM,138.176,,,,
556,07/10/23 12:53:17 AM,138.43,,,,
557,07/10/23 01:17:56 AM,138.684,,,,
558,07/10/23 01:53:24 AM,138.938,,,,
559,07/10/23 02:04:26 AM,139.192,,,,
560,07/10/23 02:27:01 AM,139.446,,,,
561,07/10/23 02:35:05 AM,139.7,,,,
562,07/10/23 02:40:41 AM,139.954,,,,
563,07/10/23 02:46:17 AM,140.208,,,,
564,07/10/23 02:52:13 AM,140.462,,,,
565,07/10/23 02:58:49 AM,140.716,,,,
566,07/10/23 03:05:10 AM,140.97,,,,
567,07/10/23 03:10:11 AM,141.224,,,,
568,07/10/23 03:18:36 AM,141.478,,,,
569,07/10/23 03:26:41 AM,141.732,,,,
570,07/10/23 03:45:39 AM,141.986,,,,
571,07/10/23 03:55:41 AM,142.24,,,,
572,07/10/23 04:02:28 AM,142.494,,,,
573,07/10/23 04:10:07 AM,142.748,,,,
574,07/10/23 04:16:45 AM,143.002,,,,
575,07/10/23 04:25:05 AM,143.256,,,,
576,07/10/23 04:49:49 AM,143.51,,,,
577,07/10/23 04:56:54 AM,143.764,,,,
578,07/10/23 05:05:36 AM,144.018,,,,
579,07/10/23 05:18:44 AM,144.272,,,,
580,07/10/23 05:24:08 AM,144.526,,,,
581,07/10/23 05:33:10 AM,144.78,,,,
582,07/10/23 05:46:08 AM,145.034,,,,
583,07/10/23 06:00:42 AM,145.288,,,,
584,07/10/23 06:04:28 AM,145.542,,,,
585,07/10/23 06:07:08 AM,145.796,,,,
586,07/10/23 06:14:34 AM,146.05,,,,
587,07/10/23 06:21:52 AM,146.304,,,,
588,07/10/23 06:28:39 AM,146.558,,,,
589,07/10/23 06:32:12 AM,146.812,,,,
590,07/10/23 06:38:08 AM,147.066,,,,
591,07/10/23 06:44:24 AM,147.32,,,,
592,07/10/23 06:50:13 AM,147.574,,,,
593,07/10/23 07:01:01 AM,147.828,,,,
594,07/10/23 07:11:10 AM,148.082,,,,
595,07/10/23 07:19:29 AM,148.336,,,,
596,07/10/23 07:26:11 AM,148.59,,,,
597,07/10/23 07:32:16 AM,148.844,,,,
598,07/10/23 07:36:53 AM,149.098,,,,
599,07/10/23 07:40:35 AM,149.352,,,,
600,07/10/23 07:45:05 AM,149.606,,,,
601,07/10/23 07:51:21 AM,149.86,,,,
602,07/10/23 07:57:07 AM,150.114,,,,
603,07/10/23 08:04:13 AM,150.368,,,,
604,07/10/23 09:09:01 AM,150.622,,,,
605,07/10/23 09:17:14 AM,150.876,,,,
606,07/10/23 09:25:26 AM,151.13,,,,
607,07/10/23 09:30:25 AM,151.384,,,,
608,07/10/23 09:37:02 AM,151.638,,,,
609,07/10/23 09:51:38 AM,151.892,,,,
610,07/10/23 10:00:02 AM,152.146,,,,
611,07/10/23 10:04:31 AM,152.4,,,,
612,07/10/23 10:08:42 AM,152.654,,,,
613,07/10/23 10:21:11 AM,152.908,,,,
614,07/10/23 11:09:04 AM,153.162,,,,
615,07/10/23 11:31:57 AM,153.416,,,,
616,07/10/23 12:08:07 PM,153.67,,,,
617,07/10/23 01:49:49 PM,153.924,,,,
618,07/10/23 02:34:17 PM,154.178,,,,
619,07/10/23 02:39:11 PM,154.432,,,,
620,07/10/23 02:41:02 PM,154.686,,,,
621,07/10/23 02:43:08 PM,154.94,,,,
622,07/10/23 02:55:04 PM,155.194,,,,
623,07/10/23 03:06:29 PM,155.448,,,,
624,07/10/23 03:11:02 PM,155.702,,,,
625,07/10/23 03:14:10 PM,155.956,,,,
626,07/10/23 03:15:58 PM,156.21,,,,
627,07/10/23 03:17:14 PM,156.464,,,,
628,07/10/23 03:18:00 PM,156.718,,,,
629,07/10/23 03:18:43 PM,156.972,,,,
630,07/10/23 03:19:10 PM,157.226,,,,
631,07/10/23 03:19:33 PM,157.48,,,,
632,07/10/23 03:20:13 PM,157.734,,,,
633,07/10/23 03:21:22 PM,157.988,,,,
634,07/10/23 03:22:30 PM,158.242,,,,
635,07/10/23 03:24:01 PM,158.496,,,,
636,07/10/23 03:28:16 PM,158.75,,,,
637,07/10/23 03:33:05 PM,159.004,,,,
638,07/10/23 03:38:04 PM,159.258,,,,
639,07/10/23 03:49:09 PM,159.512,,,,
640,07/10/23 03:59:35 PM,159.766,,,,
641,07/10/23 04:04:33 PM,160.02,,,,
642,07/10/23 04:07:04 PM,160.274,,,,
643,07/10/23 04:07:59 PM,160.528,,,,
644,07/10/23 04:08:58 PM,160.782,,,,
645,07/10/23 04:09:44 PM,161.036,,,,
646,07/10/23 04:10:39 PM,161.29,,,,
647,07/10/23 04:11:47 PM,161.544,,,,
648,07/10/23 04:13:25 PM,161.798,,,,
649,07/10/23 04:14:53 PM,162.052,,,,
650,07/10/23 04:15:42 PM,162.306,,,,
651,07/10/23 04:15:57 PM,162.56,,,,
652,07/10/23 04:16:08 PM,162.814,,,,
653,07/10/23 04:16:21 PM,163.068,,,,
654,07/10/23 04:16:37 PM,163.322,,,,
655,07/10/23 04:16:51 PM,163.576,,,,
656,07/10/23 04:17:31 PM,163.83,,,,
657,07/10/23 04:19:39 PM,164.084,,,,
658,07/10/23 04:21:29 PM,164.338,,,,
659,07/10/23 04:21:49 PM,164.592,,,,
660,07/10/23 04:22:02 PM,164.846,,,,
661,07/10/23 04:22:13 PM,165.1,,,,
662,07/10/23 04:22:22 PM,165.354,,,,
663,07/10/23 04:22:32 PM,165.608,,,,
664,07/10/23 04:22:41 PM,165.862,,,,
665,07/10/23 04:22:49 PM,166.116,,,,
666,07/10/23 04:23:02 PM,166.37,,,,
667,07/10/23 04:23:18 PM,166.624,,,,
668,07/10/23 04:23:32 PM,166.878,,,,
669,07/10/23 04:23:50 PM,167.132,,,,
670,07/10/23 04:24:23 PM,167.386,,,,
671,07/10/23 04:25:37 PM,167.64,,,,
672,07/10/23 04:29:30 PM,167.894,,,,
673,07/10/23 04:31:30 PM,168.148,,,,
674,07/10/23 04:33:30 PM,168.402,,,,
675,07/10/23 04:36:35 PM,168.656,,,,
676,07/10/23 04:39:04 PM,168.91,,,,
677,07/10/23 04:41:17 PM,169.164,,,,
678,07/10/23 04:43:31 PM,169.418,,,,
679,07/10/23 04:45:11 PM,169.672,,,,
680,07/10/23 04:46:29 PM,169.926,,,,
681,07/10/23 04:47:42 PM,170.18,,,,
682,07/10/23 04:48:37 PM,170.434,,,,
683,07/10/23 04:49:55 PM,170.688,,,,
684,07/10/23 04:52:03 PM,170.942,,,,
685,07/10/23 04:55:54 PM,171.196,,,,
686,07/10/23 04:58:27 PM,171.45,,,,
687,07/10/23 05:02:33 PM,171.704,,,,
688,07/10/23 05:07:35 PM,171.958,,,,
689,07/10/23 05:10:57 PM,172.212,,,,
690,07/10/23 05:12:37 PM,172.466,,,,
691,07/10/23 05:14:48 PM,172.72,,,,
692,07/10/23 05:17:41 PM,172.974,,,,
693,07/10/23 05:22:39 PM,173.228,,,,
694,07/10/23 05:26:04 PM,173.482,,,,
695,07/10/23 05:27:20 PM,173.736,,,,
696,07/10/23 05:30:05 PM,173.99,,,,
697,07/10/23 05:33:35 PM,174.244,,,,
698,07/10/23 05:37:51 PM,174.498,,,,
699,07/10/23 05:43:30 PM,174.752,,,,
700,07/10/23 05:49:52 PM,175.006,,,,
701,07/10/23 05:53:10 PM,175.26,,,,
702,07/10/23 05:56:58 PM,175.514,,,,
703,07/10/23 06:00:06 PM,175.768,,,,
704,07/10/23 06:04:08 PM,176.022,,,,
705,07/10/23 06:11:53 PM,176.276,,,,
706,07/10/23 06:19:29 PM,176.53,,,,
707,07/10/23 06:24:15 PM,176.784,,,,
708,07/10/23 06:31:25 PM,177.038,,,,
709,07/10/23 06:41:06 PM,177.292,,,,
710,07/10/23 07:04:47 PM,177.546,,,,
711,07/10/23 07:18:03 PM,177.8,,,,
712,07/10/23 07:19:47 PM,178.054,,,,
713,07/10/23 07:51:28 PM,178.308,,,,
714,07/10/23 08:10:44 PM,178.562,,,,
715,07/10/23 08:39:46 PM,178.816,,,,
716,07/10/23 08:41:06 PM,179.07,,,,
717,07/10/23 08:42:02 PM,179.324,,,,
718,07/10/23 08:45:26 PM,179.578,,,,
719,07/10/23 09:23:20 PM,179.832,,,,
720,07/10/23 10:06:05 PM,180.086,,,,
721,07/10/23 10:07:34 PM,180.34,,,,
722,07/10/23 10:25:18 PM,180.594,,,,
723,07/10/23 10:36:35 PM,180.848,,,,
724,07/10/23 10:40:13 PM,181.102,,,,
725,07/10/23 10:41:49 PM,181.356,,,,
726,07/10/23 10:42:48 PM,181.61,,,,
727,07/10/23 10:43:30 PM,181.864,,,,
728,07/10/23 10:45:02 PM,182.118,,,,
729,07/10/23 10:46:03 PM,182.372,,,,
730,07/10/23 11:06:08 PM,182.626,,,,
731,07/11/23 12:55:53 AM,182.88,,,,
732,07/11/23 02:07:57 AM,183.134,,,,
733,07/11/23 03:51:11 AM,183.388,,,,
734,07/12/23 01:08:44 AM,183.642,,,,
735,07/12/23 01:14:31 AM,183.896,,,,
736,07/19/23 09:34:38 AM,,,Logged,,
737,07/19/23 09:34:48 AM,,,,Logged,
738,07/19/23 09:34:59 AM,183.896,,,,Logged
