"Plot Title: Mseleni TC "
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)","Host Connected (LGR S/N: 20112167)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
528,12/27/2021 02:49:02 PM,131.826,,,,
529,12/27/2021 02:49:16 PM,132.080,,,,
530,12/27/2021 02:49:32 PM,132.334,,,,
531,12/27/2021 02:49:45 PM,132.588,,,,
532,12/27/2021 02:49:57 PM,132.842,,,,
533,12/27/2021 02:50:08 PM,133.096,,,,
534,12/27/2021 02:50:20 PM,133.350,,,,
535,12/27/2021 02:50:32 PM,133.604,,,,
536,12/27/2021 02:50:51 PM,133.858,,,,
537,12/27/2021 02:51:05 PM,134.112,,,,
538,12/27/2021 02:51:27 PM,134.366,,,,
539,12/27/2021 02:51:58 PM,134.620,,,,
540,12/27/2021 02:52:36 PM,134.874,,,,
541,12/27/2021 02:53:44 PM,135.128,,,,
542,12/27/2021 02:54:44 PM,135.382,,,,
543,12/27/2021 02:55:17 PM,135.636,,,,
544,12/27/2021 02:56:00 PM,135.890,,,,
545,12/27/2021 02:56:48 PM,136.144,,,,
546,12/27/2021 02:57:27 PM,136.398,,,,
547,12/27/2021 02:57:47 PM,136.652,,,,
548,12/27/2021 02:58:04 PM,136.906,,,,
549,12/27/2021 02:58:19 PM,137.160,,,,
550,12/27/2021 02:58:36 PM,137.414,,,,
551,12/27/2021 02:58:50 PM,137.668,,,,
552,12/27/2021 02:59:08 PM,137.922,,,,
553,12/27/2021 02:59:23 PM,138.176,,,,
554,12/27/2021 02:59:45 PM,138.430,,,,
555,12/27/2021 03:00:02 PM,138.684,,,,
556,12/27/2021 03:00:21 PM,138.938,,,,
557,12/27/2021 03:00:34 PM,139.192,,,,
558,12/27/2021 03:00:48 PM,139.446,,,,
559,12/27/2021 03:00:57 PM,139.700,,,,
560,12/27/2021 03:01:10 PM,139.954,,,,
561,12/27/2021 03:01:20 PM,140.208,,,,
562,12/27/2021 03:01:31 PM,140.462,,,,
563,12/27/2021 03:01:40 PM,140.716,,,,
564,12/27/2021 03:01:50 PM,140.970,,,,
565,12/27/2021 03:01:58 PM,141.224,,,,
566,12/27/2021 03:02:07 PM,141.478,,,,
567,12/27/2021 03:02:13 PM,141.732,,,,
568,12/27/2021 03:02:21 PM,141.986,,,,
569,12/27/2021 03:02:28 PM,142.240,,,,
570,12/27/2021 03:02:37 PM,142.494,,,,
571,12/27/2021 03:02:44 PM,142.748,,,,
572,12/27/2021 03:02:51 PM,143.002,,,,
573,12/27/2021 03:02:57 PM,143.256,,,,
574,12/27/2021 03:03:06 PM,143.510,,,,
575,12/27/2021 03:03:10 PM,143.764,,,,
576,12/27/2021 03:03:17 PM,144.018,,,,
577,12/27/2021 03:03:23 PM,144.272,,,,
578,12/27/2021 03:03:29 PM,144.526,,,,
579,12/27/2021 03:03:35 PM,144.780,,,,
580,12/27/2021 03:03:41 PM,145.034,,,,
581,12/27/2021 03:03:47 PM,145.288,,,,
582,12/27/2021 03:03:53 PM,145.542,,,,
583,12/27/2021 03:03:59 PM,145.796,,,,
584,12/27/2021 03:04:06 PM,146.050,,,,
585,12/27/2021 03:04:12 PM,146.304,,,,
586,12/27/2021 03:04:20 PM,146.558,,,,
587,12/27/2021 03:04:27 PM,146.812,,,,
588,12/27/2021 03:04:37 PM,147.066,,,,
589,12/27/2021 03:04:46 PM,147.320,,,,
590,12/27/2021 03:04:57 PM,147.574,,,,
591,12/27/2021 03:05:08 PM,147.828,,,,
592,12/27/2021 03:05:25 PM,148.082,,,,
593,12/27/2021 03:05:43 PM,148.336,,,,
594,12/27/2021 03:05:59 PM,148.590,,,,
595,12/27/2021 03:06:10 PM,148.844,,,,
596,12/27/2021 03:06:23 PM,149.098,,,,
597,12/27/2021 03:06:32 PM,149.352,,,,
598,12/27/2021 03:06:50 PM,149.606,,,,
599,12/27/2021 03:07:09 PM,149.860,,,,
600,12/27/2021 03:07:59 PM,150.114,,,,
601,12/27/2021 03:09:04 PM,150.368,,,,
602,12/27/2021 03:10:15 PM,150.622,,,,
603,12/27/2021 03:12:39 PM,150.876,,,,
604,12/27/2021 03:17:45 PM,151.130,,,,
605,12/27/2021 03:18:55 PM,151.384,,,,
606,12/27/2021 03:22:56 PM,151.638,,,,
607,12/27/2021 03:29:45 PM,151.892,,,,
608,12/27/2021 03:38:34 PM,152.146,,,,
609,12/27/2021 03:48:52 PM,152.400,,,,
610,12/27/2021 03:50:50 PM,152.654,,,,
611,12/27/2021 03:51:38 PM,152.908,,,,
612,12/27/2021 03:52:10 PM,153.162,,,,
613,12/27/2021 03:52:30 PM,153.416,,,,
614,12/27/2021 03:52:53 PM,153.670,,,,
615,12/27/2021 03:53:10 PM,153.924,,,,
616,12/27/2021 03:53:29 PM,154.178,,,,
617,12/27/2021 03:53:44 PM,154.432,,,,
618,12/27/2021 03:54:14 PM,154.686,,,,
619,12/27/2021 03:54:33 PM,154.940,,,,
620,12/27/2021 03:55:07 PM,155.194,,,,
621,12/27/2021 03:55:59 PM,155.448,,,,
622,12/27/2021 03:56:54 PM,155.702,,,,
623,12/27/2021 03:57:33 PM,155.956,,,,
624,12/27/2021 03:58:25 PM,156.210,,,,
625,12/27/2021 03:59:00 PM,156.464,,,,
626,12/27/2021 04:00:06 PM,156.718,,,,
627,12/27/2021 04:01:52 PM,156.972,,,,
628,12/27/2021 04:03:27 PM,157.226,,,,
629,12/27/2021 04:04:20 PM,157.480,,,,
630,12/27/2021 04:05:18 PM,157.734,,,,
631,12/27/2021 04:05:58 PM,157.988,,,,
632,12/27/2021 04:06:46 PM,158.242,,,,
633,12/27/2021 04:07:19 PM,158.496,,,,
634,12/27/2021 04:07:56 PM,158.750,,,,
635,12/27/2021 04:08:27 PM,159.004,,,,
636,12/27/2021 04:09:11 PM,159.258,,,,
637,12/27/2021 04:10:02 PM,159.512,,,,
638,12/27/2021 04:11:30 PM,159.766,,,,
639,12/27/2021 04:13:13 PM,160.020,,,,
640,12/27/2021 04:15:32 PM,160.274,,,,
641,12/27/2021 04:19:49 PM,160.528,,,,
642,12/27/2021 04:27:34 PM,160.782,,,,
643,12/27/2021 04:31:02 PM,161.036,,,,
644,12/27/2021 05:34:07 PM,161.290,,,,
645,12/27/2021 05:38:20 PM,161.544,,,,
646,12/27/2021 06:07:03 PM,161.798,,,,
647,12/27/2021 06:43:30 PM,162.052,,,,
648,12/27/2021 06:44:01 PM,162.306,,,,
649,12/27/2021 06:44:38 PM,162.560,,,,
650,12/27/2021 06:45:32 PM,162.814,,,,
651,12/27/2021 06:46:50 PM,163.068,,,,
652,12/27/2021 06:47:30 PM,163.322,,,,
653,12/27/2021 06:48:01 PM,163.576,,,,
654,12/27/2021 06:48:13 PM,163.830,,,,
655,12/27/2021 06:48:24 PM,164.084,,,,
656,12/27/2021 06:48:45 PM,164.338,,,,
657,12/27/2021 06:49:06 PM,164.592,,,,
658,12/27/2021 06:49:29 PM,164.846,,,,
659,12/27/2021 06:49:51 PM,165.100,,,,
660,12/27/2021 06:50:15 PM,165.354,,,,
661,12/27/2021 06:50:35 PM,165.608,,,,
662,12/27/2021 06:50:59 PM,165.862,,,,
663,12/27/2021 06:51:29 PM,166.116,,,,
664,12/27/2021 06:51:52 PM,166.370,,,,
665,12/27/2021 06:52:18 PM,166.624,,,,
666,12/27/2021 06:52:48 PM,166.878,,,,
667,12/27/2021 06:53:08 PM,167.132,,,,
668,12/27/2021 06:53:40 PM,167.386,,,,
669,12/27/2021 06:54:07 PM,167.640,,,,
670,12/27/2021 06:54:35 PM,167.894,,,,
671,12/27/2021 06:55:17 PM,168.148,,,,
672,12/27/2021 06:56:17 PM,168.402,,,,
673,12/27/2021 06:56:52 PM,168.656,,,,
674,12/27/2021 06:57:39 PM,168.910,,,,
675,12/27/2021 06:58:13 PM,169.164,,,,
676,12/27/2021 06:58:45 PM,169.418,,,,
677,12/27/2021 06:59:09 PM,169.672,,,,
678,12/27/2021 06:59:47 PM,169.926,,,,
679,12/27/2021 07:00:06 PM,170.180,,,,
680,12/27/2021 07:00:33 PM,170.434,,,,
681,12/27/2021 07:01:00 PM,170.688,,,,
682,12/27/2021 07:01:36 PM,170.942,,,,
683,12/27/2021 07:02:14 PM,171.196,,,,
684,12/27/2021 07:03:12 PM,171.450,,,,
685,12/27/2021 07:03:46 PM,171.704,,,,
686,12/27/2021 07:04:31 PM,171.958,,,,
687,12/27/2021 07:05:07 PM,172.212,,,,
688,12/27/2021 07:05:50 PM,172.466,,,,
689,12/27/2021 07:06:30 PM,172.720,,,,
690,12/27/2021 07:07:28 PM,172.974,,,,
691,12/27/2021 07:08:43 PM,173.228,,,,
692,12/27/2021 07:11:06 PM,173.482,,,,
693,12/27/2021 07:14:05 PM,173.736,,,,
694,12/27/2021 07:34:10 PM,173.990,,,,
695,12/27/2021 09:40:17 PM,174.244,,,,
696,12/30/2021 08:53:07 AM,174.498,,,,
697,12/30/2021 08:54:01 AM,174.752,,,,
698,12/30/2021 08:55:24 AM,175.006,,,,
699,12/30/2021 08:58:23 AM,175.260,,,,
700,12/30/2021 09:08:00 AM,175.514,,,,
701,12/30/2021 09:18:13 AM,175.768,,,,
702,12/30/2021 09:23:24 AM,176.022,,,,
703,12/30/2021 09:37:32 AM,176.276,,,,
704,12/30/2021 09:38:25 AM,176.530,,,,
705,12/30/2021 09:38:55 AM,176.784,,,,
706,12/30/2021 09:39:29 AM,177.038,,,,
707,12/30/2021 09:39:51 AM,177.292,,,,
708,12/30/2021 09:40:14 AM,177.546,,,,
709,12/30/2021 09:40:35 AM,177.800,,,,
710,12/30/2021 09:41:04 AM,178.054,,,,
711,12/30/2021 09:41:54 AM,178.308,,,,
712,12/30/2021 09:45:04 AM,178.562,,,,
713,12/30/2021 09:46:42 AM,178.816,,,,
714,12/30/2021 09:49:09 AM,179.070,,,,
715,12/30/2021 10:31:24 AM,179.324,,,,
716,12/30/2021 10:45:47 AM,179.578,,,,
717,12/30/2021 10:48:21 AM,179.832,,,,
718,12/30/2021 10:50:10 AM,180.086,,,,
719,12/30/2021 11:25:03 AM,180.340,,,,
720,12/30/2021 11:25:38 AM,180.594,,,,
721,12/30/2021 11:26:11 AM,180.848,,,,
722,12/30/2021 11:27:12 AM,181.102,,,,
723,12/30/2021 11:28:11 AM,181.356,,,,
724,12/30/2021 11:28:46 AM,181.610,,,,
725,12/30/2021 11:29:21 AM,181.864,,,,
726,12/30/2021 11:30:02 AM,182.118,,,,
727,12/30/2021 11:36:26 AM,182.372,,,,
728,12/30/2021 11:45:05 AM,182.626,,,,
729,12/30/2021 11:46:51 AM,182.880,,,,
730,12/30/2021 06:03:12 PM,183.134,,,,
731,12/30/2021 06:06:34 PM,183.388,,,,
732,12/30/2021 06:11:27 PM,183.642,,,,
733,12/30/2021 06:13:54 PM,183.896,,,,
734,12/30/2021 06:15:36 PM,184.150,,,,
735,12/30/2021 06:16:43 PM,184.404,,,,
736,12/30/2021 06:18:00 PM,184.658,,,,
737,12/30/2021 06:19:00 PM,184.912,,,,
738,12/30/2021 06:20:04 PM,185.166,,,,
739,12/30/2021 06:20:43 PM,185.420,,,,
740,12/30/2021 06:21:21 PM,185.674,,,,
741,12/30/2021 06:21:44 PM,185.928,,,,
742,12/30/2021 06:22:11 PM,186.182,,,,
743,12/30/2021 06:22:33 PM,186.436,,,,
744,12/30/2021 06:22:57 PM,186.690,,,,
745,12/30/2021 06:23:17 PM,186.944,,,,
746,12/30/2021 06:23:41 PM,187.198,,,,
747,12/30/2021 06:24:03 PM,187.452,,,,
748,12/30/2021 06:24:33 PM,187.706,,,,
749,12/30/2021 06:25:00 PM,187.960,,,,
750,12/30/2021 06:25:35 PM,188.214,,,,
751,12/30/2021 06:26:03 PM,188.468,,,,
752,12/30/2021 06:26:28 PM,188.722,,,,
753,12/30/2021 06:26:52 PM,188.976,,,,
754,12/30/2021 06:27:18 PM,189.230,,,,
755,12/30/2021 06:27:35 PM,189.484,,,,
756,12/30/2021 06:27:53 PM,189.738,,,,
757,12/30/2021 06:28:06 PM,189.992,,,,
758,12/30/2021 06:28:23 PM,190.246,,,,
759,12/30/2021 06:28:35 PM,190.500,,,,
760,12/30/2021 06:28:49 PM,190.754,,,,
761,12/30/2021 06:29:02 PM,191.008,,,,
762,12/30/2021 06:29:18 PM,191.262,,,,
763,12/30/2021 06:29:29 PM,191.516,,,,
764,12/30/2021 06:29:40 PM,191.770,,,,
765,12/30/2021 06:29:49 PM,192.024,,,,
766,12/30/2021 06:29:59 PM,192.278,,,,
767,12/30/2021 06:30:06 PM,192.532,,,,
768,12/30/2021 06:30:15 PM,192.786,,,,
769,12/30/2021 06:30:22 PM,193.040,,,,
770,12/30/2021 06:30:33 PM,193.294,,,,
771,12/30/2021 06:30:42 PM,193.548,,,,
772,12/30/2021 06:30:52 PM,193.802,,,,
773,12/30/2021 06:31:01 PM,194.056,,,,
774,12/30/2021 06:31:12 PM,194.310,,,,
775,12/30/2021 06:31:19 PM,194.564,,,,
776,12/30/2021 06:31:27 PM,194.818,,,,
777,12/30/2021 06:31:34 PM,195.072,,,,
778,12/30/2021 06:31:42 PM,195.326,,,,
779,12/30/2021 06:31:49 PM,195.580,,,,
780,12/30/2021 06:31:56 PM,195.834,,,,
781,12/30/2021 06:32:03 PM,196.088,,,,
782,12/30/2021 06:32:09 PM,196.342,,,,
783,12/30/2021 06:32:14 PM,196.596,,,,
784,12/30/2021 06:32:22 PM,196.850,,,,
785,12/30/2021 06:32:27 PM,197.104,,,,
786,12/30/2021 06:32:33 PM,197.358,,,,
787,12/30/2021 06:32:38 PM,197.612,,,,
788,12/30/2021 06:32:46 PM,197.866,,,,
789,12/30/2021 06:32:53 PM,198.120,,,,
790,12/30/2021 06:33:00 PM,198.374,,,,
791,12/30/2021 06:33:05 PM,198.628,,,,
792,12/30/2021 06:33:12 PM,198.882,,,,
793,12/30/2021 06:33:18 PM,199.136,,,,
794,12/30/2021 06:33:24 PM,199.390,,,,
795,12/30/2021 06:33:29 PM,199.644,,,,
796,12/30/2021 06:33:34 PM,199.898,,,,
797,12/30/2021 06:33:39 PM,200.152,,,,
798,12/30/2021 06:33:45 PM,200.406,,,,
799,12/30/2021 06:33:50 PM,200.660,,,,
800,12/30/2021 06:33:57 PM,200.914,,,,
801,12/30/2021 06:34:02 PM,201.168,,,,
802,12/30/2021 06:34:09 PM,201.422,,,,
803,12/30/2021 06:34:14 PM,201.676,,,,
804,12/30/2021 06:34:20 PM,201.930,,,,
805,12/30/2021 06:34:25 PM,202.184,,,,
806,12/30/2021 06:34:31 PM,202.438,,,,
807,12/30/2021 06:34:37 PM,202.692,,,,
808,12/30/2021 06:34:43 PM,202.946,,,,
809,12/30/2021 06:34:50 PM,203.200,,,,
810,12/30/2021 06:34:59 PM,203.454,,,,
811,12/30/2021 06:35:04 PM,203.708,,,,
812,12/30/2021 06:35:10 PM,203.962,,,,
813,12/30/2021 06:35:17 PM,204.216,,,,
814,12/30/2021 06:35:25 PM,204.470,,,,
815,12/30/2021 06:35:30 PM,204.724,,,,
816,12/30/2021 06:35:37 PM,204.978,,,,
817,12/30/2021 06:35:43 PM,205.232,,,,
818,12/30/2021 06:35:51 PM,205.486,,,,
819,12/30/2021 06:35:57 PM,205.740,,,,
820,12/30/2021 06:36:05 PM,205.994,,,,
821,12/30/2021 06:36:11 PM,206.248,,,,
822,12/30/2021 06:36:17 PM,206.502,,,,
823,12/30/2021 06:36:22 PM,206.756,,,,
824,12/30/2021 06:36:29 PM,207.010,,,,
825,12/30/2021 06:36:33 PM,207.264,,,,
826,12/30/2021 06:36:40 PM,207.518,,,,
827,12/30/2021 06:36:46 PM,207.772,,,,
828,12/30/2021 06:36:51 PM,208.026,,,,
829,12/30/2021 06:36:55 PM,208.280,,,,
830,12/30/2021 06:37:03 PM,208.534,,,,
831,12/30/2021 06:37:07 PM,208.788,,,,
832,12/30/2021 06:37:12 PM,209.042,,,,
833,12/30/2021 06:37:17 PM,209.296,,,,
834,12/30/2021 06:37:23 PM,209.550,,,,
835,12/30/2021 06:37:28 PM,209.804,,,,
836,12/30/2021 06:37:34 PM,210.058,,,,
837,12/30/2021 06:37:38 PM,210.312,,,,
838,12/30/2021 06:37:45 PM,210.566,,,,
839,12/30/2021 06:37:50 PM,210.820,,,,
840,12/30/2021 06:37:55 PM,211.074,,,,
841,12/30/2021 06:38:00 PM,211.328,,,,
842,12/30/2021 06:38:06 PM,211.582,,,,
843,12/30/2021 06:38:11 PM,211.836,,,,
844,12/30/2021 06:38:17 PM,212.090,,,,
845,12/30/2021 06:38:23 PM,212.344,,,,
846,12/30/2021 06:38:29 PM,212.598,,,,
847,12/30/2021 06:38:34 PM,212.852,,,,
848,12/30/2021 06:38:41 PM,213.106,,,,
849,12/30/2021 06:38:47 PM,213.360,,,,
850,12/30/2021 06:38:54 PM,213.614,,,,
851,12/30/2021 06:38:59 PM,213.868,,,,
852,12/30/2021 06:39:05 PM,214.122,,,,
853,12/30/2021 06:39:10 PM,214.376,,,,
854,12/30/2021 06:39:17 PM,214.630,,,,
855,12/30/2021 06:39:22 PM,214.884,,,,
856,12/30/2021 06:39:30 PM,215.138,,,,
857,12/30/2021 06:39:36 PM,215.392,,,,
858,12/30/2021 06:39:44 PM,215.646,,,,
859,12/30/2021 06:39:49 PM,215.900,,,,
860,12/30/2021 06:39:59 PM,216.154,,,,
861,12/30/2021 06:40:08 PM,216.408,,,,
862,12/30/2021 06:40:18 PM,216.662,,,,
863,12/30/2021 06:40:24 PM,216.916,,,,
864,12/30/2021 06:40:31 PM,217.170,,,,
865,12/30/2021 06:40:37 PM,217.424,,,,
866,12/30/2021 06:40:45 PM,217.678,,,,
867,12/30/2021 06:40:52 PM,217.932,,,,
868,12/30/2021 06:41:01 PM,218.186,,,,
869,12/30/2021 06:41:10 PM,218.440,,,,
870,12/30/2021 06:41:20 PM,218.694,,,,
871,12/30/2021 06:41:26 PM,218.948,,,,
872,12/30/2021 06:41:34 PM,219.202,,,,
873,12/30/2021 06:41:42 PM,219.456,,,,
874,12/30/2021 06:41:53 PM,219.710,,,,
875,12/30/2021 06:42:02 PM,219.964,,,,
876,12/30/2021 06:42:12 PM,220.218,,,,
877,12/30/2021 06:42:23 PM,220.472,,,,
878,12/30/2021 06:42:34 PM,220.726,,,,
879,12/30/2021 06:42:43 PM,220.980,,,,
880,12/30/2021 06:42:52 PM,221.234,,,,
881,12/30/2021 06:43:02 PM,221.488,,,,
882,12/30/2021 06:43:12 PM,221.742,,,,
883,12/30/2021 06:43:23 PM,221.996,,,,
884,12/30/2021 06:43:36 PM,222.250,,,,
885,12/30/2021 06:43:47 PM,222.504,,,,
886,12/30/2021 06:43:58 PM,222.758,,,,
887,12/30/2021 06:44:08 PM,223.012,,,,
888,12/30/2021 06:44:16 PM,223.266,,,,
889,12/30/2021 06:44:23 PM,223.520,,,,
890,12/30/2021 06:44:32 PM,223.774,,,,
891,12/30/2021 06:44:39 PM,224.028,,,,
892,12/30/2021 06:44:51 PM,224.282,,,,
893,12/30/2021 06:45:02 PM,224.536,,,,
894,12/30/2021 06:45:17 PM,224.790,,,,
895,12/30/2021 06:45:32 PM,225.044,,,,
896,12/30/2021 06:45:51 PM,225.298,,,,
897,12/30/2021 06:46:05 PM,225.552,,,,
898,12/30/2021 06:46:24 PM,225.806,,,,
899,12/30/2021 06:46:41 PM,226.060,,,,
900,12/30/2021 06:47:04 PM,226.314,,,,
901,12/30/2021 06:47:24 PM,226.568,,,,
902,12/30/2021 06:47:53 PM,226.822,,,,
903,12/30/2021 06:48:22 PM,227.076,,,,
904,12/30/2021 06:48:55 PM,227.330,,,,
905,12/30/2021 06:49:25 PM,227.584,,,,
906,12/30/2021 06:50:06 PM,227.838,,,,
907,12/30/2021 06:50:43 PM,228.092,,,,
908,12/30/2021 06:51:30 PM,228.346,,,,
909,12/30/2021 06:52:34 PM,228.600,,,,
910,12/30/2021 06:54:00 PM,228.854,,,,
911,12/30/2021 06:55:19 PM,229.108,,,,
912,12/30/2021 06:56:24 PM,229.362,,,,
913,12/30/2021 06:57:24 PM,229.616,,,,
914,12/30/2021 06:59:11 PM,229.870,,,,
915,12/30/2021 07:00:20 PM,230.124,,,,
916,12/30/2021 07:01:14 PM,230.378,,,,
917,12/30/2021 07:01:55 PM,230.632,,,,
918,12/30/2021 07:02:44 PM,230.886,,,,
919,12/30/2021 07:03:26 PM,231.140,,,,
920,12/30/2021 07:04:20 PM,231.394,,,,
921,12/30/2021 07:04:58 PM,231.648,,,,
922,12/30/2021 07:05:33 PM,231.902,,,,
923,12/30/2021 07:05:56 PM,232.156,,,,
924,12/30/2021 07:06:24 PM,232.410,,,,
925,12/30/2021 07:06:47 PM,232.664,,,,
926,12/30/2021 07:07:18 PM,232.918,,,,
927,12/30/2021 07:07:51 PM,233.172,,,,
928,12/30/2021 07:08:42 PM,233.426,,,,
929,12/30/2021 07:09:35 PM,233.680,,,,
930,12/30/2021 07:10:12 PM,233.934,,,,
931,12/30/2021 07:10:46 PM,234.188,,,,
932,12/30/2021 07:11:40 PM,234.442,,,,
933,12/30/2021 07:12:37 PM,234.696,,,,
934,12/30/2021 07:14:05 PM,234.950,,,,
935,12/30/2021 07:15:35 PM,235.204,,,,
936,12/30/2021 07:19:46 PM,235.458,,,,
937,12/30/2021 07:34:54 PM,235.712,,,,
938,12/30/2021 07:48:24 PM,235.966,,,,
939,12/30/2021 08:19:59 PM,236.220,,,,
940,12/31/2021 01:54:02 AM,236.474,,,,
941,12/31/2021 10:36:49 AM,236.728,,,,
942,12/31/2021 10:38:15 AM,236.982,,,,
943,12/31/2021 10:39:25 AM,237.236,,,,
944,12/31/2021 10:40:44 AM,237.490,,,,
945,12/31/2021 10:42:36 AM,237.744,,,,
946,12/31/2021 12:56:16 PM,237.998,,,,
947,01/02/2022 06:22:31 AM,238.252,,,,
948,01/02/2022 06:23:56 AM,238.506,,,,
949,01/02/2022 06:25:17 AM,238.760,,,,
950,01/02/2022 06:27:18 AM,239.014,,,,
951,01/02/2022 06:28:14 AM,239.268,,,,
952,01/02/2022 06:29:40 AM,239.522,,,,
953,01/02/2022 06:30:59 AM,239.776,,,,
954,01/02/2022 06:31:35 AM,240.030,,,,
955,01/02/2022 06:31:50 AM,240.284,,,,
956,01/02/2022 06:32:07 AM,240.538,,,,
957,01/02/2022 06:32:28 AM,240.792,,,,
958,01/02/2022 06:33:04 AM,241.046,,,,
959,01/02/2022 06:33:33 AM,241.300,,,,
960,01/02/2022 06:34:09 AM,241.554,,,,
961,01/02/2022 06:34:54 AM,241.808,,,,
962,01/02/2022 06:35:46 AM,242.062,,,,
963,01/02/2022 06:36:34 AM,242.316,,,,
964,01/02/2022 06:38:10 AM,242.570,,,,
965,01/02/2022 06:39:20 AM,242.824,,,,
966,01/02/2022 06:40:42 AM,243.078,,,,
967,01/02/2022 06:42:22 AM,243.332,,,,
968,01/02/2022 06:44:05 AM,243.586,,,,
969,01/02/2022 06:46:52 AM,243.840,,,,
970,01/02/2022 06:53:00 AM,244.094,,,,
971,01/02/2022 06:57:05 AM,244.348,,,,
972,01/02/2022 07:01:24 AM,244.602,,,,
973,01/02/2022 07:08:16 AM,244.856,,,,
974,01/02/2022 08:42:01 AM,245.110,,,,
975,01/04/2022 07:44:14 AM,245.364,,,,
976,01/04/2022 07:53:42 AM,245.618,,,,
977,01/04/2022 07:59:29 AM,245.872,,,,
978,01/04/2022 08:08:03 AM,246.126,,,,
979,01/04/2022 08:39:41 AM,246.380,,,,
980,01/04/2022 08:59:03 AM,246.634,,,,
981,01/04/2022 09:12:11 AM,246.888,,,,
982,01/04/2022 09:44:17 AM,247.142,,,,
983,01/04/2022 09:51:38 AM,247.396,,,,
984,01/04/2022 09:58:57 AM,247.650,,,,
985,01/04/2022 10:02:24 AM,247.904,,,,
986,01/04/2022 10:06:21 AM,248.158,,,,
987,01/04/2022 10:15:33 AM,248.412,,,,
988,01/04/2022 10:28:49 AM,248.666,,,,
989,01/04/2022 10:35:22 AM,248.920,,,,
990,01/04/2022 10:38:40 AM,249.174,,,,
991,01/04/2022 10:43:40 AM,249.428,,,,
992,01/06/2022 06:22:57 AM,249.682,,,,
993,01/06/2022 06:30:16 AM,249.936,,,,
994,01/12/2022 05:22:08 AM,250.190,,,,
995,01/12/2022 05:22:43 AM,250.444,,,,
996,01/12/2022 05:23:09 AM,250.698,,,,
997,01/12/2022 05:23:34 AM,250.952,,,,
998,01/12/2022 05:23:58 AM,251.206,,,,
999,01/12/2022 05:24:17 AM,251.460,,,,
1000,01/12/2022 05:24:37 AM,251.714,,,,
1001,01/12/2022 05:24:49 AM,251.968,,,,
1002,01/12/2022 05:25:02 AM,252.222,,,,
1003,01/12/2022 05:25:15 AM,252.476,,,,
1004,01/12/2022 05:25:27 AM,252.730,,,,
1005,01/12/2022 05:25:36 AM,252.984,,,,
1006,01/12/2022 05:25:46 AM,253.238,,,,
1007,01/12/2022 05:25:56 AM,253.492,,,,
1008,01/12/2022 05:26:09 AM,253.746,,,,
1009,01/12/2022 05:26:21 AM,254.000,,,,
1010,01/12/2022 05:26:35 AM,254.254,,,,
1011,01/12/2022 05:26:45 AM,254.508,,,,
1012,01/12/2022 05:26:58 AM,254.762,,,,
1013,01/12/2022 05:27:09 AM,255.016,,,,
1014,01/12/2022 05:27:21 AM,255.270,,,,
1015,01/12/2022 05:27:33 AM,255.524,,,,
1016,01/12/2022 05:27:49 AM,255.778,,,,
1017,01/12/2022 05:28:09 AM,256.032,,,,
1018,01/12/2022 05:28:33 AM,256.286,,,,
1019,01/12/2022 05:28:56 AM,256.540,,,,
1020,01/12/2022 05:29:19 AM,256.794,,,,
1021,01/12/2022 05:29:37 AM,257.048,,,,
1022,01/12/2022 05:29:57 AM,257.302,,,,
1023,01/12/2022 05:30:13 AM,257.556,,,,
1024,01/12/2022 05:30:32 AM,257.810,,,,
1025,01/12/2022 05:30:45 AM,258.064,,,,
1026,01/12/2022 05:31:09 AM,258.318,,,,
1027,01/12/2022 05:31:26 AM,258.572,,,,
1028,01/12/2022 05:31:45 AM,258.826,,,,
1029,01/12/2022 05:32:07 AM,259.080,,,,
1030,01/12/2022 05:32:40 AM,259.334,,,,
1031,01/12/2022 05:33:07 AM,259.588,,,,
1032,01/12/2022 05:34:03 AM,259.842,,,,
1033,01/12/2022 05:34:49 AM,260.096,,,,
1034,01/12/2022 05:36:24 AM,260.350,,,,
1035,01/12/2022 05:54:21 AM,260.604,,,,
1036,01/12/2022 06:01:32 AM,260.858,,,,
1037,01/12/2022 06:39:07 AM,261.112,,,,
1038,01/12/2022 06:40:32 AM,261.366,,,,
1039,01/12/2022 06:41:24 AM,261.620,,,,
1040,01/12/2022 06:43:08 AM,261.874,,,,
1041,01/12/2022 06:51:10 AM,262.128,,,,
1042,01/12/2022 06:55:36 AM,262.382,,,,
1043,01/12/2022 06:56:29 AM,262.636,,,,
1044,01/12/2022 06:57:33 AM,262.890,,,,
1045,01/12/2022 06:58:02 AM,263.144,,,,
1046,01/12/2022 06:58:37 AM,263.398,,,,
1047,01/12/2022 06:59:26 AM,263.652,,,,
1048,01/12/2022 07:05:40 AM,263.906,,,,
1049,01/12/2022 08:00:07 AM,264.160,,,,
1050,01/12/2022 08:04:14 AM,264.414,,,,
1051,01/12/2022 08:08:05 AM,264.668,,,,
1052,01/12/2022 08:10:05 AM,264.922,,,,
1053,01/12/2022 08:13:15 AM,265.176,,,,
1054,01/12/2022 08:16:42 AM,265.430,,,,
1055,01/12/2022 08:20:58 AM,265.684,,,,
1056,01/12/2022 08:30:15 AM,265.938,,,,
1057,01/12/2022 08:40:05 AM,266.192,,,,
