"Plot Title: Manz office"
"#","Date Time, GMT+02:00","Event, mm (LGR S/N: 20112198, SEN S/N: 20112198, LBL: Rainfall)","Coupler Detached (LGR S/N: 20112198)","Coupler Attached (LGR S/N: 20112198)","Host Connected (LGR S/N: 20112198)","End Of File (LGR S/N: 20112198)"
1099,19/02/18 08:24:16 PM,275.844,,,,
1100,19/02/18 09:03:52 PM,276.098,,,,
1101,19/02/21 10:48:28 PM,276.352,,,,
1102,19/02/21 10:58:45 PM,276.606,,,,
1103,19/02/21 11:02:19 PM,276.860,,,,
1104,19/02/21 11:06:55 PM,277.114,,,,
1105,19/02/21 11:07:38 PM,277.368,,,,
1106,19/02/21 11:07:56 PM,277.622,,,,
1107,19/02/21 11:08:34 PM,277.876,,,,
1108,19/02/21 11:09:05 PM,278.130,,,,
1109,19/02/21 11:09:53 PM,278.384,,,,
1110,19/02/21 11:10:18 PM,278.638,,,,
1111,19/02/21 11:10:38 PM,278.892,,,,
1112,19/02/21 11:11:03 PM,279.146,,,,
1113,19/02/21 11:14:43 PM,279.400,,,,
1114,19/02/22 11:54:35 PM,279.654,,,,
1115,19/02/22 11:56:15 PM,279.908,,,,
1116,19/02/22 11:57:04 PM,280.162,,,,
1117,19/02/22 11:57:24 PM,280.416,,,,
1118,19/02/22 11:57:50 PM,280.670,,,,
1119,19/02/22 11:58:21 PM,280.924,,,,
1120,19/02/23 12:01:17 AM,281.178,,,,
1121,19/02/23 12:06:09 AM,281.432,,,,
1122,19/02/23 07:35:58 PM,281.686,,,,
1123,19/02/23 08:37:43 PM,281.940,,,,
1124,19/02/23 08:38:19 PM,282.194,,,,
1125,19/02/23 08:38:41 PM,282.448,,,,
1126,19/02/23 08:38:55 PM,282.702,,,,
1127,19/02/23 08:39:12 PM,282.956,,,,
1128,19/02/23 08:39:23 PM,283.210,,,,
1129,19/02/23 08:39:33 PM,283.464,,,,
1130,19/02/23 08:39:50 PM,283.718,,,,
1131,19/02/23 08:40:06 PM,283.972,,,,
1132,19/02/23 08:40:19 PM,284.226,,,,
1133,19/02/23 08:40:31 PM,284.480,,,,
1134,19/02/23 08:40:42 PM,284.734,,,,
1135,19/02/23 08:40:54 PM,284.988,,,,
1136,19/02/23 08:41:05 PM,285.242,,,,
1137,19/02/23 08:41:17 PM,285.496,,,,
1138,19/02/23 08:41:30 PM,285.750,,,,
1139,19/02/23 08:41:44 PM,286.004,,,,
1140,19/02/23 08:41:58 PM,286.258,,,,
1141,19/02/23 08:42:10 PM,286.512,,,,
1142,19/02/23 08:42:25 PM,286.766,,,,
1143,19/02/23 08:42:37 PM,287.020,,,,
1144,19/02/23 08:42:47 PM,287.274,,,,
1145,19/02/23 08:42:59 PM,287.528,,,,
1146,19/02/23 08:43:11 PM,287.782,,,,
1147,19/02/23 08:43:25 PM,288.036,,,,
1148,19/02/23 08:43:36 PM,288.290,,,,
1149,19/02/23 08:43:48 PM,288.544,,,,
1150,19/02/23 08:43:57 PM,288.798,,,,
1151,19/02/23 08:44:08 PM,289.052,,,,
1152,19/02/23 08:44:20 PM,289.306,,,,
1153,19/02/23 08:44:33 PM,289.560,,,,
1154,19/02/23 08:44:45 PM,289.814,,,,
1155,19/02/23 08:44:58 PM,290.068,,,,
1156,19/02/23 08:45:12 PM,290.322,,,,
1157,19/02/23 08:45:27 PM,290.576,,,,
1158,19/02/23 08:45:44 PM,290.830,,,,
1159,19/02/23 08:45:58 PM,291.084,,,,
1160,19/02/23 08:46:17 PM,291.338,,,,
1161,19/02/23 08:46:33 PM,291.592,,,,
1162,19/02/23 08:46:54 PM,291.846,,,,
1163,19/02/23 08:47:13 PM,292.100,,,,
1164,19/02/23 08:47:35 PM,292.354,,,,
1165,19/02/23 08:47:54 PM,292.608,,,,
1166,19/02/23 08:48:19 PM,292.862,,,,
1167,19/02/23 08:48:44 PM,293.116,,,,
1168,19/02/23 08:49:06 PM,293.370,,,,
1169,19/02/23 08:49:32 PM,293.624,,,,
1170,19/02/23 08:50:04 PM,293.878,,,,
1171,19/02/23 08:50:41 PM,294.132,,,,
1172,19/02/23 08:51:06 PM,294.386,,,,
1173,19/02/23 08:51:25 PM,294.640,,,,
1174,19/02/23 08:51:50 PM,294.894,,,,
1175,19/02/23 08:52:08 PM,295.148,,,,
1176,19/02/23 08:52:25 PM,295.402,,,,
1177,19/02/23 08:52:43 PM,295.656,,,,
1178,19/02/23 08:53:10 PM,295.910,,,,
1179,19/02/23 08:53:35 PM,296.164,,,,
1180,19/02/23 08:54:07 PM,296.418,,,,
1181,19/02/23 08:55:00 PM,296.672,,,,
1182,19/02/23 08:56:07 PM,296.926,,,,
1183,19/02/23 08:57:17 PM,297.180,,,,
1184,19/02/23 08:58:52 PM,297.434,,,,
1185,19/02/23 09:00:29 PM,297.688,,,,
1186,19/02/23 09:01:16 PM,297.942,,,,
1187,19/02/23 09:01:46 PM,298.196,,,,
1188,19/02/23 09:02:31 PM,298.450,,,,
1189,19/02/23 09:03:15 PM,298.704,,,,
1190,19/02/23 09:04:09 PM,298.958,,,,
1191,19/02/23 09:04:58 PM,299.212,,,,
1192,19/02/23 09:05:59 PM,299.466,,,,
1193,19/02/23 09:07:31 PM,299.720,,,,
1194,19/02/23 09:12:02 PM,299.974,,,,
1195,19/02/23 09:25:12 PM,300.228,,,,
1196,19/02/23 09:28:44 PM,300.482,,,,
1197,19/02/23 09:30:52 PM,300.736,,,,
1198,19/02/23 09:32:35 PM,300.990,,,,
1199,19/02/23 09:34:14 PM,301.244,,,,
1200,19/02/23 09:35:48 PM,301.498,,,,
1201,19/02/23 09:37:12 PM,301.752,,,,
1202,19/02/23 09:38:55 PM,302.006,,,,
1203,19/02/23 09:40:46 PM,302.260,,,,
1204,19/02/23 09:42:59 PM,302.514,,,,
1205,19/02/23 09:45:33 PM,302.768,,,,
1206,19/02/23 09:49:42 PM,303.022,,,,
1207,19/02/23 09:54:35 PM,303.276,,,,
1208,19/02/23 09:58:59 PM,303.530,,,,
1209,19/02/23 10:03:17 PM,303.784,,,,
1210,19/02/23 10:06:58 PM,304.038,,,,
1211,19/02/23 10:12:31 PM,304.292,,,,
1212,19/02/23 10:18:48 PM,304.546,,,,
1213,19/02/23 10:26:10 PM,304.800,,,,
1214,19/02/23 10:32:01 PM,305.054,,,,
1215,19/02/23 10:39:10 PM,305.308,,,,
1216,19/02/23 10:47:09 PM,305.562,,,,
1217,19/02/23 11:11:50 PM,305.816,,,,
1218,19/02/24 12:00:04 AM,306.070,,,,
1219,19/02/24 12:15:39 AM,306.324,,,,
1220,19/02/24 12:35:10 AM,306.578,,,,
1221,19/02/24 01:04:06 AM,306.832,,,,
1222,19/02/24 01:18:57 AM,307.086,,,,
1223,19/03/03 05:02:09 AM,307.340,,,,
1224,19/03/03 05:50:51 AM,307.594,,,,
1225,19/03/03 07:44:50 PM,307.848,,,,
1226,19/03/03 08:21:00 PM,308.102,,,,
1227,19/03/06 04:17:21 AM,308.356,,,,
1228,19/03/10 09:55:23 PM,308.610,,,,
1229,19/03/12 01:04:02 AM,308.864,,,,
1230,19/03/12 01:17:29 AM,309.118,,,,
1231,19/03/12 01:20:03 AM,309.372,,,,
1232,19/03/12 01:21:14 AM,309.626,,,,
1233,19/03/12 01:22:00 AM,309.880,,,,
1234,19/03/12 01:22:36 AM,310.134,,,,
1235,19/03/12 01:23:28 AM,310.388,,,,
1236,19/03/12 01:23:59 AM,310.642,,,,
1237,19/03/12 01:24:36 AM,310.896,,,,
1238,19/03/12 01:25:06 AM,311.150,,,,
1239,19/03/12 01:26:32 AM,311.404,,,,
1240,19/03/12 01:31:05 AM,311.658,,,,
1241,19/03/12 01:34:06 AM,311.912,,,,
1242,19/03/12 01:36:05 AM,312.166,,,,
1243,19/03/12 01:40:03 AM,312.420,,,,
1244,19/03/12 01:42:30 AM,312.674,,,,
1245,19/03/12 01:42:52 AM,312.928,,,,
1246,19/03/12 01:43:14 AM,313.182,,,,
1247,19/03/12 01:44:52 AM,313.436,,,,
1248,19/03/12 01:52:36 AM,313.690,,,,
1249,19/03/12 02:54:01 AM,313.944,,,,
1250,19/03/12 03:41:20 AM,314.198,,,,
1251,19/03/13 02:56:25 PM,,,Logged,,
1252,19/03/13 02:56:32 PM,,,,Logged,
1253,19/03/13 02:57:10 PM,314.198,,,,Logged
